filename,id_dec,content,alt,flags,warnings
"PARASH.BIN",4002,"Click here to start a Hotseat or Play-by-EMail CyberStorm game.","Click here to set all the players to use the default force currently defined by the options sliders.","alt:warn:>99chars",""
"PARASH.BIN",4003,"Click here to set all the players to use the default force currently defined by the options sliders.","Click here to return to the General Menu.","","warn:>99chars"
"PARASH.BIN",4004,"Click here to return to the General Menu.","The list of players and available slots appears below this label.","",""
"PARASH.BIN",4005,"The list of players and available slots appears below this label.","A different game file that defines the starting forces is selectable for each player.  This column lists the game files.","alt:warn:>99chars",""
"PARASH.BIN",4006,"A different game file that defines the starting forces is selectable for each player.  This column lists the game files.","The values shown below this label indicate the value of each player's forces.","","warn:>99chars"
"PARASH.BIN",4007,"The values shown below this label indicate the value of each player's forces.","The values shown below this label indicate the rank of each player.","",""
"PARASH.BIN",4008,"The values shown below this label indicate the rank of each player.","The area below this label shows the current game settings. The information here can only be changed by the game creator.","alt:warn:>99chars",""
"PARASH.BIN",4009,"The area below this label shows the current game settings. The information here can only be changed by the game creator.","This is the maximum force value that can be used in this game.","","warn:>99chars"
"PARASH.BIN",4010,"This is the maximum force value that can be used in this game.","This is the maximum rank value that can be used in this game.","",""
"PARASH.BIN",4011,"This is the maximum rank value that can be used in this game.","This is the name of the world your mission will take place on.","",""
"PARASH.BIN",4012,"This is the name of the world your mission will take place on.","This indicates the level of Cybrid infestation in this mission.","",""
"PARASH.BIN",4013,"This indicates the level of Cybrid infestation in this mission.","This is how long each player will have to complete a turn in the game.","",""
"PARASH.BIN",4014,"This is how long each player will have to complete a turn in the game.","The fog of war setting controls how much of the rest of the world you can see during the game.","",""
"PARASH.BIN",4015,"The fog of war setting controls how much of the rest of the world you can see during the game.","Indicates if a drop ship will be available to evacuate your forces.","",""
"PARASH.BIN",4016,"Indicates if a drop ship will be available to evacuate your forces.","This is the value of the forces loaded for this player.","",""
"PARASH.BIN",4017,"This is the value of the forces loaded for this player.","This is the rank level of the forces loaded for this player.","",""
"PARASH.BIN",4018,"This is the value of the forces loaded for this player.","This is the rank level of the forces loaded for this player.","",""
"PARASH.BIN",4019,"This is the value of the forces loaded for this player.","This is the rank level of the forces loaded for this player.","",""
"PARASH.BIN",4020,"This is the value of the forces loaded for this player.","This is the rank level of the forces loaded for this player.","",""
"PARASH.BIN",4021,"This is the value of the forces loaded for this player.","This is the rank level of the forces loaded for this player.","",""
"PARASH.BIN",4022,"This is the value of the forces loaded for this player.","This is the rank level of the forces loaded for this player.","",""
"PARASH.BIN",4023,"This is the value of the forces loaded for this player.","This is the rank level of the forces loaded for this player.","",""
"PARASH.BIN",4024,"This is the value of the forces loaded for this player.","This is the rank level of the forces loaded for this player.","",""
"PARASH.BIN",4025,"This is the rank level of the forces loaded for this player.","This is the name of the player.  Enter any player name you like.","",""
"PARASH.BIN",4026,"This is the rank level of the forces loaded for this player.","This is the name of the player.  Enter any player name you like.","",""
"PARASH.BIN",4027,"This is the rank level of the forces loaded for this player.","This is the name of the player.  Enter any player name you like.","",""
"PARASH.BIN",4028,"This is the rank level of the forces loaded for this player.","This is the name of the player.  Enter any player name you like.","",""
"PARASH.BIN",4029,"This is the rank level of the forces loaded for this player.","This is the name of the player.  Enter any player name you like.","",""
"PARASH.BIN",4030,"This is the rank level of the forces loaded for this player.","This is the name of the player.  Enter any player name you like.","",""
"PARASH.BIN",4031,"This is the rank level of the forces loaded for this player.","This is the name of the player.  Enter any player name you like.","",""
"PARASH.BIN",4032,"This is the rank level of the forces loaded for this player.","This is the name of the player.  Enter any player name you like.","",""
"PARASH.BIN",4033,"This is the name of the player.  Enter any player name you like.","Each player has a game file that defines the starting forces.   Click to select either a custom force or a one of the default forces that shipped with CyberStorm.  If you pick a custom force, you will need to find it with a File Dialog.  If you pick a default force, it will be based on the current settings of the game option sliders.","alt:warn:>99chars",""
"PARASH.BIN",4034,"This is the name of the player.  Enter any player name you like.","Each player has a game file that defines the starting forces.   Click to select either a custom force or a one of the default forces that shipped with CyberStorm.  If you pick a custom force, you will need to find it with a File Dialog.  If you pick a default force, it will be based on the current settings of the game option sliders.","alt:warn:>99chars",""
"PARASH.BIN",4035,"This is the name of the player.  Enter any player name you like.","Each player has a game file that defines the starting forces.   Click to select either a custom force or a one of the default forces that shipped with CyberStorm.  If you pick a custom force, you will need to find it with a File Dialog.  If you pick a default force, it will be based on the current settings of the game option sliders.","alt:warn:>99chars",""
"PARASH.BIN",4036,"This is the name of the player.  Enter any player name you like.","Each player has a game file that defines the starting forces.   Click to select either a custom force or a one of the default forces that shipped with CyberStorm.  If you pick a custom force, you will need to find it with a File Dialog.  If you pick a default force, it will be based on the current settings of the game option sliders.","alt:warn:>99chars",""
"PARASH.BIN",4037,"This is the name of the player.  Enter any player name you like.","Each player has a game file that defines the starting forces.   Click to select either a custom force or a one of the default forces that shipped with CyberStorm.  If you pick a custom force, you will need to find it with a File Dialog.  If you pick a default force, it will be based on the current settings of the game option sliders.","alt:warn:>99chars",""
"PARASH.BIN",4038,"This is the name of the player.  Enter any player name you like.","Each player has a game file that defines the starting forces.   Click to select either a custom force or a one of the default forces that shipped with CyberStorm.  If you pick a custom force, you will need to find it with a File Dialog.  If you pick a default force, it will be based on the current settings of the game option sliders.","alt:warn:>99chars",""
"PARASH.BIN",4039,"This is the name of the player.  Enter any player name you like.","Each player has a game file that defines the starting forces.   Click to select either a custom force or a one of the default forces that shipped with CyberStorm.  If you pick a custom force, you will need to find it with a File Dialog.  If you pick a default force, it will be based on the current settings of the game option sliders.","alt:warn:>99chars",""
"PARASH.BIN",4040,"This is the name of the player.  Enter any player name you like.","Each player has a game file that defines the starting forces.   Click to select either a custom force or a one of the default forces that shipped with CyberStorm.  If you pick a custom force, you will need to find it with a File Dialog.  If you pick a default force, it will be based on the current settings of the game option sliders.","alt:warn:>99chars",""
"PARASH.BIN",4041,"Each player has a game file that defines the starting forces.   Click to select either a custom force or a one of the default forces that shipped with CyberStorm.  If you pick a custom force, you will need to find it with a File Dialog.  If you pick a default force, it will be based on the current settings of the game option sliders.","This is the force color for the player in this slot.  You can click this button to select any color that is not used by any player in the list above you.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4042,"Each player has a game file that defines the starting forces.   Click to select either a custom force or a one of the default forces that shipped with CyberStorm.  If you pick a custom force, you will need to find it with a File Dialog.  If you pick a default force, it will be based on the current settings of the game option sliders.","This is the force color for the player in this slot.  You can click this button to select any color that is not used by any player in the list above you.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4043,"Each player has a game file that defines the starting forces.   Click to select either a custom force or a one of the default forces that shipped with CyberStorm.  If you pick a custom force, you will need to find it with a File Dialog.  If you pick a default force, it will be based on the current settings of the game option sliders.","This is the force color for the player in this slot.  You can click this button to select any color that is not used by any player in the list above you.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4044,"Each player has a game file that defines the starting forces.   Click to select either a custom force or a one of the default forces that shipped with CyberStorm.  If you pick a custom force, you will need to find it with a File Dialog.  If you pick a default force, it will be based on the current settings of the game option sliders.","This is the force color for the player in this slot.  You can click this button to select any color that is not used by any player in the list above you.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4045,"Each player has a game file that defines the starting forces.   Click to select either a custom force or a one of the default forces that shipped with CyberStorm.  If you pick a custom force, you will need to find it with a File Dialog.  If you pick a default force, it will be based on the current settings of the game option sliders.","This is the force color for the player in this slot.  You can click this button to select any color that is not used by any player in the list above you.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4046,"Each player has a game file that defines the starting forces.   Click to select either a custom force or a one of the default forces that shipped with CyberStorm.  If you pick a custom force, you will need to find it with a File Dialog.  If you pick a default force, it will be based on the current settings of the game option sliders.","This is the force color for the player in this slot.  You can click this button to select any color that is not used by any player in the list above you.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4047,"Each player has a game file that defines the starting forces.   Click to select either a custom force or a one of the default forces that shipped with CyberStorm.  If you pick a custom force, you will need to find it with a File Dialog.  If you pick a default force, it will be based on the current settings of the game option sliders.","This is the force color for the player in this slot.  You can click this button to select any color that is not used by any player in the list above you.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4048,"Each player has a game file that defines the starting forces.   Click to select either a custom force or a one of the default forces that shipped with CyberStorm.  If you pick a custom force, you will need to find it with a File Dialog.  If you pick a default force, it will be based on the current settings of the game option sliders.","This is the force color for the player in this slot.  You can click this button to select any color that is not used by any player in the list above you.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4049,"This is the force color for the player in this slot.  You can click this button to select any color that is not used by any player in the list above you.","This button shows whether or not a drop ship will be present to evacuate your forces during this mission.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4050,"This is the force color for the player in this slot.  You can click this button to select any color that is not used by any player in the list above you.","This button shows whether or not a drop ship will be present to evacuate your forces during this mission.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4051,"This is the force color for the player in this slot.  You can click this button to select any color that is not used by any player in the list above you.","This button shows whether or not a drop ship will be present to evacuate your forces during this mission.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4052,"This is the force color for the player in this slot.  You can click this button to select any color that is not used by any player in the list above you.","This button shows whether or not a drop ship will be present to evacuate your forces during this mission.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4053,"This is the force color for the player in this slot.  You can click this button to select any color that is not used by any player in the list above you.","This button shows whether or not a drop ship will be present to evacuate your forces during this mission.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4054,"This is the force color for the player in this slot.  You can click this button to select any color that is not used by any player in the list above you.","This button shows whether or not a drop ship will be present to evacuate your forces during this mission.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4055,"This is the force color for the player in this slot.  You can click this button to select any color that is not used by any player in the list above you.","This button shows whether or not a drop ship will be present to evacuate your forces during this mission.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4056,"This is the force color for the player in this slot.  You can click this button to select any color that is not used by any player in the list above you.","This button shows whether or not a drop ship will be present to evacuate your forces during this mission.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4057,"This button shows whether or not a drop ship will be present to evacuate your forces during this mission.","This is the fog of war setting for this mission. The fog of war setting controls how much of the battle field you will be able to see during the game.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4058,"This is the fog of war setting for this mission. The fog of war setting controls how much of the battle field you will be able to see during the game.","Increase the maximum force value setting for this game.","","warn:>99chars"
"PARASH.BIN",4059,"Increase the maximum force value setting for this game.","Change the maximum force value setting for this game.","",""
"PARASH.BIN",4060,"Change the maximum force value setting for this game.","Decrease the maximum force value setting for this game.","",""
"PARASH.BIN",4061,"Decrease the maximum force value setting for this game.","Increase the maximum rank setting for this game.","",""
"PARASH.BIN",4062,"Increase the maximum rank setting for this game.","Change the maximum rank setting for this game.","",""
"PARASH.BIN",4063,"Change the maximum rank setting for this game.","Decrease the maximum rank setting for this game.","",""
"PARASH.BIN",4064,"Decrease the maximum rank setting for this game.","Increase the Cybrid threat level for this game.","",""
"PARASH.BIN",4065,"Increase the Cybrid threat level for this game.","Change the Cybrid threat level for this game.","",""
"PARASH.BIN",4066,"Change the Cybrid threat level for this game.","Decrease the Cybrid threat level for this game.","",""
"PARASH.BIN",4067,"Decrease the Cybrid threat level for this game.","Increase the timer setting for this game. Note - players with slower computers may have difficulty updating their forces in the allotted time when the timer is set at 1 minute or less.","alt:warn:>99chars",""
"PARASH.BIN",4068,"Increase the timer setting for this game. Note - players with slower computers may have difficulty updating their forces in the allotted time when the timer is set at 1 minute or less.","Change the timer setting for this game. Note - players with slower computers may have difficulty updating their forces in the allotted time when the timer is set at 1 minute or less.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4069,"Change the timer setting for this game. Note - players with slower computers may have difficulty updating their forces in the allotted time when the timer is set at 1 minute or less.","Decrease the timer setting for this game. Note - players with slower computers may have difficulty updating their forces in the allotted time when the timer is set at 1 minute or less.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4070,"Decrease the timer setting for this game. Note - players with slower computers may have difficulty updating their forces in the allotted time when the timer is set at 1 minute or less.","Use this slider to select one of the available planets or moons for this mission. Right click on the image to see a description of that world.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4071,"Use this slider to select one of the available planets or moons for this mission. Right click on the image to see a description of that world.","Use this slider to select one of the available planets or moons for this mission. Right click on the image to see a description of that world.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4072,"Use this slider to select one of the available planets or moons for this mission. Right click on the image to see a description of that world.","Use this slider to select one of the available planets or moons for this mission. Right click on the image to see a description of that world.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4073,"Use this slider to select one of the available planets or moons for this mission. Right click on the image to see a description of that world.","This sets whether players will automatically fire at advancing foes when it is not their turn.  It is called 'Opportunity Fire' (or OpFire) because your targetting computer will fire whenever it has a good opportunity to hit something.  NOTE: Generally you want this turned ON, but if you want to play a team-play game where you cooperate with others you should turn it off to avoid shooting your friends.","alt:warn:>99chars","warn:>99chars"
"PARASH.BIN",4076,"This sets whether players will automatically fire at advancing foes when it is not their turn.  It is called 'Opportunity Fire' (or OpFire) because your targetting computer will fire whenever it has a good opportunity to hit something.  NOTE: Generally you want this turned ON, but if you want to play a team-play game where you cooperate with others you should turn it off to avoid shooting your friends.","","","warn:>99chars"
"PARASH.BIN",4077,"","","",""
"PARASIM.BIN",101,"Select MOVE menu.  This makes all move options available.","Select FIRE menu.  Weapons may be fired directly from this menu after a target is chosen.  Weapons may also be fired with corresponding number keys.  Continuous clicking on the enemy will also fire weapons.","",""
"PARASIM.BIN",102,"Select FIRE menu.  Weapons may be fired directly from this menu after a target is chosen.  Weapons may also be fired with corresponding number keys.  Continuous clicking on the enemy will also fire weapons.","Select INTERNALS menu.  Some internal systems must be activated before they will operate.","",""
"PARASIM.BIN",103,"Select INTERNALS menu.  Some internal systems must be activated before they will operate.","Select SHIELDS menu.  Energy-based attacks are required to deplete shields.","",""
"PARASIM.BIN",104,"Select SHIELDS menu.  Energy-based attacks are required to deplete shields.","View Herc damage.  This mini-damage model shows damaged areas through color-coding, as well as what shields are active.  Clicking on this area gives access to a detailed damage model interface.  Once Nanorepair is available, incremental repairs are also possible.","",""
"PARASIM.BIN",105,"View Herc damage.  This mini-damage model shows damaged areas through color-coding, as well as what shields are active.  Clicking on this area gives access to a detailed damage model interface.  Once Nanorepair is available, incremental repairs are also possible.","Shows current Herc name.  The Herc's name can be changed in the Herc Bay, in the ""Manage Hercs"" area.  Once there, click on the Herc's name to change it.","",""
"PARASIM.BIN",106,"Shows current Herc name.  The Herc's name can be changed in the Herc Bay, in the ""Manage Hercs"" area.  Once there, click on the Herc's name to change it.","View Bioderm status.  The Bioderm's depiction here communicates its Genetic Stability. When approaching Genetic Instability the Bioderm turns blue, eventually losing all cohesion. Clicking on this area allows access to the Bioderm interface, including skill ratings and Stimgland administration apparatus.","",""
"PARASIM.BIN",107,"View Bioderm status.  The Bioderm's depiction here communicates its Genetic Stability. When approaching Genetic Instability the Bioderm turns blue, eventually losing all cohesion. Clicking on this area allows access to the Bioderm interface, including skill ratings and Stimgland administration apparatus.","Shows the current Herc pilot's name.  The Bioderm's name can be changed in the Bioderm Facility, in any area but the Biovat.  Once in the Bioderm Facility, click on the Bioderm's name to change it.","",""
"PARASIM.BIN",108,"Shows the current Herc pilot's name.  The Bioderm's name can be changed in the Bioderm Facility, in any area but the Biovat.  Once in the Bioderm Facility, click on the Bioderm's name to change it.","Select previous unit.  This will loop through the Herc-Bioderm unit roster.","",""
"PARASIM.BIN",109,"Select previous unit.  This will loop through the Herc-Bioderm unit roster.","Select next unit.  This will loop through the Herc-Bioderm unit roster.","",""
"PARASIM.BIN",110,"Select next unit.  This will loop through the Herc-Bioderm unit roster.","Mark this unit as done for their turn.  Removes the Herc-Bioderm unit from the scrolling roster for the remainder of the turn.","",""
"PARASIM.BIN",111,"Mark this unit as done for their turn.  Removes the Herc-Bioderm unit from the scrolling roster for the remainder of the turn.","End entire turn.  ","",""
"PARASIM.BIN",112,"End entire turn.  ","This display shows available battery power.  Battery power cannot be used for movement (other than crouching).  Battery power is used to fire Energy, ELF, Plasma, and most Advanced Technology weapons once reactor power is depleted.  Green marks show power available, red indicates power depleted, and yellow shows projected power use for planned actions that require energy.","",""
"PARASIM.BIN",113,"This display shows available battery power.  Battery power cannot be used for movement (other than crouching).  Battery power is used to fire Energy, ELF, Plasma, and most Advanced Technology weapons once reactor power is depleted.  Green marks show power available, red indicates power depleted, and yellow shows projected power use for planned actions that require energy.","This display shows available reactor power.  Reactor power is a Herc's primary power source. Green marks show power available, red indicates power depleted, and yellow shows projected power use for planned actions that require energy.","",""
"PARASIM.BIN",114,"This display shows available reactor power.  Reactor power is a Herc's primary power source. Green marks show power available, red indicates power depleted, and yellow shows projected power use for planned actions that require energy.","Shows Bioderm status levels.  Detailed information can be retrieved by clicking on the Bioderm face found next to these bars.","",""
"PARASIM.BIN",115,"Shows Bioderm status levels.  Detailed information can be retrieved by clicking on the Bioderm face found next to these bars.","Click and Drag to scroll map.","",""
"PARASIM.BIN",201,"Click and Drag to scroll map.","Rotate map counterclockwise.  This is often useful in looking around terrain features.","",""
"PARASIM.BIN",202,"Rotate map counterclockwise.  This is often useful in looking around terrain features.","Rotate map clockwise.  This is often useful in looking around terrain features.","",""
"PARASIM.BIN",203,"Rotate map clockwise.  This is often useful in looking around terrain features.","Zoom out from map.  Useful in examining all strategic and tactical aspects of the battlefield.","",""
"PARASIM.BIN",204,"Zoom out from map.  Useful in examining all strategic and tactical aspects of the battlefield.","Zoom in to map.  Useful in examining terrain features.","",""
"PARASIM.BIN",205,"Zoom in to map.  Useful in examining terrain features.","Rotate Herc counterclockwise.  Useful when preparing for return fire.","",""
"PARASIM.BIN",302,"Click and Drag mouse to control rotation.  Hold down Ctrl key to view hit probability model.  Also, The 4-5-6 keys on the keypad can also control the rotation.","This area shows core structural components.  The number to the right indicates the percentage of effectiveness for that component.  The Herc's chassis is very important, because the Herc explodes when that percentage reaches 0%.  Once Nanorepair technology is available, incremental repair to damaged components is possible by clicking on the damaged component.","",""
"PARASIM.BIN",327,"Shows an overall battle-status of the Herc.  A Herc in perfect condition except for a broken reactor could be considered easily fixed in the Herc Bay.  In combat, however this can render the Herc completely useless and this rating is weighted to reflect that.","These are the important attributes that relate to this Bioderm's performance.","",""
"PARASIM.BIN",328,"These arrows can loop forward or backward through your Herc-Bioderm unit roster.","Click and Drag mouse to control rotation.  Hold down Ctrl key to view hit probability model.  Also, The 4-5-6 keys on the keypad can also control the rotation.","",""
"PARASIM.BIN",329,"These arrows can loop forward or backward through your Herc-Bioderm unit roster.","Click and Drag mouse to control rotation.  Hold down Ctrl key to view hit probability model.  Also, The 4-5-6 keys on the keypad can also control the rotation.","",""
"PARASIM.BIN",330,"Return to combat.","These arrows can loop forward or backward through your Herc-Bioderm unit roster.","",""
"PARASIM.BIN",331,"This area shows core structural components.  The number to the right indicates the percentage of effectiveness for that component.  The Herc's chassis is very important, because the Herc explodes when that percentage reaches 0%.  Once Nanorepair technology is available, incremental repair to damaged components is possible by clicking on the damaged component.","This area shows fundamental Herc systems.  The number to the right indicates the percentage of effectiveness for that component. Once Nanorepair technology is available, incremental repair to damaged components is possible by clicking on the damaged component.","",""
"PARASIM.BIN",332,"This area shows fundamental Herc systems.  The number to the right indicates the percentage of effectiveness for that component. Once Nanorepair technology is available, incremental repair to damaged components is possible by clicking on the damaged component.","This area shows the contents of all weapon slots.  The number to the right indicates the percentage of effectiveness for that component.  Once Nanorepair technology is available, incremental repair to damaged components is possible by clicking on the damaged component.","",""
"PARASIM.BIN",333,"This area shows the contents of all weapon slots.  The number to the right indicates the percentage of effectiveness for that component.  Once Nanorepair technology is available, incremental repair to damaged components is possible by clicking on the damaged component.","This area shows the contents of all internal upgrades.  Some internal systems must be activated before they will operate.","",""
"PARASIM.BIN",334,"This area shows the contents of all internal upgrades.  Some internal systems must be activated before they will operate.","Shows an overall battle-status of the Herc.  A Herc in perfect condition except for a broken reactor could be considered easily fixed in the Herc Bay.  In combat, however this can render the Herc completely useless and this rating is weighted to reflect that.","",""
"PARASIM.BIN",401,"These are the important attributes that relate to this Bioderm's performance.","Advanced Life Support systems are able to regenerate, stabilize, and detoxify the Bioderm.","",""
"PARASIM.BIN",402,"Advanced Life Support systems are able to regenerate, stabilize, and detoxify the Bioderm.","Rank for Bioderms is a classification based on their maturation process.  Rankings are Alphaderm, Betaderm, Cytoderm, Deltaderm ,and Endoderm, with five sub-ranks each.  Newly created Bioderms are classified as Alphaderm  1.","",""
"PARASIM.BIN",403,"Rank for Bioderms is a classification based on their maturation process.  Rankings are Alphaderm, Betaderm, Cytoderm, Deltaderm ,and Endoderm, with five sub-ranks each.  Newly created Bioderms are classified as Alphaderm  1.","The two numbers represent current age and maximum life expectancy.  Age is measured in years.  Each year in the Unitech calendar is ten months long.","",""
"PARASIM.BIN",404,"The two numbers represent current age and maximum life expectancy.  Age is measured in years.  Each year in the Unitech calendar is ten months long.","The better the piloting skill, the less reactor energy that is required for movement.  A higher piloting skill also lowers an opponent's chance to hit.","",""
"PARASIM.BIN",405,"The better the piloting skill, the less reactor energy that is required for movement.  A higher piloting skill also lowers an opponent's chance to hit.","This skill is used to fire standard energy weapons.  Lasers and other energy weapons are needed to bring down an enemy's shields.","",""
"PARASIM.BIN",406,"This skill is used to fire standard energy weapons.  Lasers and other energy weapons are needed to bring down an enemy's shields.","Missiles and rockets are highly effective over long ranges against armor not protected by shields, and most do not require a line of sight.  Few can be carried at one time. Energy is not required to fire them.","",""
"PARASIM.BIN",407,"Missiles and rockets are highly effective over long ranges against armor not protected by shields, and most do not require a line of sight.  Few can be carried at one time. Energy is not required to fire them.","Cannons and other ballistic weapons are effective against armor not protected by shields.  They are limited by the amount of ammunition that can be carried, but most use no energy to fire.","",""
"PARASIM.BIN",408,"Cannons and other ballistic weapons are effective against armor not protected by shields.  They are limited by the amount of ammunition that can be carried, but most use no energy to fire.","Plasma weapons do huge damage to shields and lesser damage to armor.","",""
"PARASIM.BIN",409,"Plasma weapons do huge damage to shields and lesser damage to armor.","Electron Flux weapons create short range energy whips that are ineffective in damaging shields but pass through them to strike an opponent's armor.","",""
"PARASIM.BIN",410,"Electron Flux weapons create short range energy whips that are ineffective in damaging shields but pass through them to strike an opponent's armor.","Weapons that fall under this category are either hybrid weapons (like Particle Guns, which deliver an energy-charged ballistic salvo) or employ unconventional forms of energy (like the Neutron Beam Weapon).","",""
"PARASIM.BIN",411,"Weapons that fall under this category are either hybrid weapons (like Particle Guns, which deliver an energy-charged ballistic salvo) or employ unconventional forms of energy (like the Neutron Beam Weapon).","The Command rating is the amount of Stability restored to any Bioderm within range.  This effect is cumulative if two Command Bioderms are nearby. Bioderms without a rating in Command can never gain it.","",""
"PARASIM.BIN",412,"The Command rating is the amount of Stability restored to any Bioderm within range.  This effect is cumulative if two Command Bioderms are nearby. Bioderms without a rating in Command can never gain it.","The two numbers show the Bioderm's current health and potential health. 

Health is lost when a Bioderm's Herc is hit, or when the Bioderm is hit directly. Health deteriorates incrementally when the Bioderm's toxin threshold is exceeded, or when the Bioderm's Genetic Stability drops below its Instability threshold. Certain corrosive atmospheres will damage health each turn if Life Support has been damaged or, in some cases, completely destroyed.  When Health reaches 0%, the Bioderm is dead. 

Health can be completely restored with the Regeneration option in the Medvat.  Health is restored incrementally by more advanced Life Support devices, but very slowly.","",""
"PARASIM.BIN",413,"The two numbers show the Bioderm's current health and potential health. 

Health is lost when a Bioderm's Herc is hit, or when the Bioderm is hit directly. Health deteriorates incrementally when the Bioderm's toxin threshold is exceeded, or when the Bioderm's Genetic Stability drops below its Instability threshold. Certain corrosive atmospheres will damage health each turn if Life Support has been damaged or, in some cases, completely destroyed.  When Health reaches 0%, the Bioderm is dead. 

Health can be completely restored with the Regeneration option in the Medvat.  Health is restored incrementally by more advanced Life Support devices, but very slowly.","The two numbers show the Bioderm's current genetic stability and potential genetic stability. 

Stability is lost when a Bioderm's Herc is hit, or when the Bioderm is hit directly. Stability is also lost with each dose of Jackup Stimgland administered. Stability deteriorates every turn once the Toxin threshold is exceeded.  When the Bioderm approaches the Instability threshold it begins to turn blue, and its skill ratings will drop slightly. Once Stability drops below the Instability threshold, skill ratings drop sharply.  When a skill rating reaches 0%, the Bioderm will be unable to perform that task. 

Stability can be completely restored with the Stabilize option in the Medvat.  Stability is restored incrementally by more advanced Life Support devices, but very slowly. Placidex Stimgland rejuvenates lost Stability but contributes to Toxin buildup.  A Bioderm with Command can rejuvenate lost Stability if it is within three hexes of the Bioderm at the beginning of the turn. This effect is cumulative.","",""
"PARASIM.BIN",414,"The two numbers show the Bioderm's current genetic stability and potential genetic stability. 

Stability is lost when a Bioderm's Herc is hit, or when the Bioderm is hit directly. Stability is also lost with each dose of Jackup Stimgland administered. Stability deteriorates every turn once the Toxin threshold is exceeded.  When the Bioderm approaches the Instability threshold it begins to turn blue, and its skill ratings will drop slightly. Once Stability drops below the Instability threshold, skill ratings drop sharply.  When a skill rating reaches 0%, the Bioderm will be unable to perform that task. 

Stability can be completely restored with the Stabilize option in the Medvat.  Stability is restored incrementally by more advanced Life Support devices, but very slowly. Placidex Stimgland rejuvenates lost Stability but contributes to Toxin buildup.  A Bioderm with Command can rejuvenate lost Stability if it is within three hexes of the Bioderm at the beginning of the turn. This effect is cumulative.","The two numbers show the Bioderm's current toxin level and toxin threshold. 

Toxin buildup occurs only through the use of Stimgland. The two types of Stimgland are Jackup and Placidex.  Jackup increases a Bioderm's chance to hit with weapons, but lowers Genetic Stability.  Placidex rejuvenates lost Stability, but twice as much is needed to counter Jackup's Stability loss.  Once the Toxin threshold is exceeded, additional doses of Stimgland will produce no further beneficial effects.  The Bioderm will lose Health and Stability every turn until treated in the Medvat, or until advanced Life Support lowers the Toxin level below the threshold. 

Toxins can be completely removed with the Detox option in the Medvat.  Toxins are removed incrementally by more advanced Life Support devices, but very slowly.","",""
"PARASIM.BIN",415,"The two numbers show the Bioderm's current toxin level and toxin threshold. 

Toxin buildup occurs only through the use of Stimgland. The two types of Stimgland are Jackup and Placidex.  Jackup increases a Bioderm's chance to hit with weapons, but lowers Genetic Stability.  Placidex rejuvenates lost Stability, but twice as much is needed to counter Jackup's Stability loss.  Once the Toxin threshold is exceeded, additional doses of Stimgland will produce no further beneficial effects.  The Bioderm will lose Health and Stability every turn until treated in the Medvat, or until advanced Life Support lowers the Toxin level below the threshold. 

Toxins can be completely removed with the Detox option in the Medvat.  Toxins are removed incrementally by more advanced Life Support devices, but very slowly.","The Bioderm's assigned name.  The Bioderm's name can be changed in the Bioderm Facility, in any area but the Biovat.","",""
"PARASIM.BIN",416,"The Bioderm's assigned name.  The Bioderm's name can be changed in the Bioderm Facility, in any area but the Biovat.","Administers ""Jackup"" Stimgland.  Each dose of Jackup increases a Bioderm's percentage in all skill ratings except Command for a number of turns.  Each dose also adds to the Bioderm's Toxin level.","",""
"PARASIM.BIN",417,"These arrows can loop forward or backward through your Herc-Bioderm unit roster.","Click and Drag mouse to control rotation.  Hold down Ctrl key to view hit probability model.  Also, The 4-5-6 keys on the keypad can also control the rotation.","",""
"PARASIM.BIN",418,"These arrows can loop forward or backward through your Herc-Bioderm unit roster.","Click and Drag mouse to control rotation.  Hold down Ctrl key to view hit probability model.  Also, The 4-5-6 keys on the keypad can also control the rotation.","",""
"PARASIM.BIN",419,"Return to combat.","These arrows can loop forward or backward through your Herc-Bioderm unit roster.","",""
